iy	id	it	imin	Tiair	Tsurf	Troof	Troad	Twall	Twall_n	Twall_e	Twall_s	Twall_w				
2004	44	22	50	20	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018	-0.018				
2004	44	23	0	20	-0.021	-0.021	-0.021	-0.021	-0.021	-0.021	-0.021	-0.021				
2004	44	23	10	20	-0.017	-0.017	-0.017	-0.017	-0.017	-0.017	-0.017	-0.017				
2004	44	23	20	20	-0.017	-0.017	-0.017	-0.017	-0.017	-0.017	-0.017	-0.017				
2004	44	23	30	20	-0.013	-0.013	-0.013	-0.013	-0.013	-0.013	-0.013	-0.013				
2004	44	23	40	20	-0.014	-0.014	-0.014	-0.014	-0.014	-0.014	-0.014	-0.014				
2004	44	23	50	20	-0.006	-0.006	-0.006	-0.006	-0.006	-0.006	-0.006	-0.006				
2004	45	0	0	20	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001				
2004	45	0	10	20	0	0	0	0	0	0	0	0				
2004	45	0	20	20	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004				
2004	45	0	30	20	0.011	0.011	0.011	0.011	0.011	0.011	0.011	0.011				
2004	45	0	40	20	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021				
2004	45	0	50	20	0.031	0.031	0.031	0.031	0.031	0.031	0.031	0.031				
2004	45	1	0	20	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034				
2004	45	1	10	20	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039				
2004	45	1	20	20	0.053	0.053	0.053	0.053	0.053	0.053	0.053	0.053				
2004	45	1	30	20	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059				
2004	45	1	40	20	0.064	0.064	0.064	0.064	0.064	0.064	0.064	0.064				
2004	45	1	50	20	0.068	0.068	0.068	0.068	0.068	0.068	0.068	0.068				
2004	45	2	0	20	0.073	0.073	0.073	0.073	0.073	0.073	0.073	0.073				
2004	45	2	10	20	0.086	0.086	0.086	0.086	0.086	0.086	0.086	0.086				
2004	45	2	20	20	0.092	0.092	0.092	0.092	0.092	0.092	0.092	0.092				
2004	45	2	30	20	0.095	0.095	0.095	0.095	0.095	0.095	0.095	0.095				
2004	45	2	40	20	0.098	0.098	0.098	0.098	0.098	0.098	0.098	0.098				
2004	45	2	50	20	0.111	0.111	0.111	0.111	0.111	0.111	0.111	0.111				
2004	45	3	0	20	0.108	0.108	0.108	0.108	0.108	0.108	0.108	0.108				
2004	45	3	10	20	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106				
2004	45	3	20	20	0.108	0.108	0.108	0.108	0.108	0.108	0.108	0.108				
2004	45	3	30	20	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
2004	45	3	40	20	0.104	0.104	0.104	0.104	0.104	0.104	0.104	0.104				
2004	45	3	50	20	0.108	0.108	0.108	0.108	0.108	0.108	0.108	0.108				
2004	45	4	0	20	0.101	0.101	0.101	0.101	0.101	0.101	0.101	0.101				
2004	45	4	10	20	0.106	0.106	0.106	0.106	0.106	0.106	0.106	0.106				
2004	45	4	20	20	0.11	0.11	0.11	0.11	0.11	0.11	0.11	0.11				
2004	45	4	30	20	0.116	0.116	0.116	0.116	0.116	0.116	0.116	0.116				
2004	45	4	40	20	0.124	0.124	0.124	0.124	0.124	0.124	0.124	0.124				
2004	45	4	50	20	0.129	0.129	0.129	0.129	0.129	0.129	0.129	0.129				
2004	45	5	0	20	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13				
2004	45	5	10	20	0.127	0.127	0.127	0.127	0.127	0.127	0.127	0.127				
2004	45	5	20	20	0.117	0.117	0.117	0.117	0.117	0.117	0.117	0.117				
2004	45	5	30	20	0.107	0.107	0.107	0.107	0.107	0.107	0.107	0.107				
2004	45	5	40	20	0.098	0.098	0.098	0.098	0.098	0.098	0.098	0.098				
2004	45	5	50	20	0.082	0.082	0.082	0.082	0.082	0.082	0.082	0.082				
2004	45	6	0	20	0.059	0.059	0.059	0.059	0.059	0.059	0.059	0.059				
2004	45	6	10	20	0.027	0.027	0.027	0.027	0.027	0.027	0.027	0.027				
2004	45	6	20	20	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004				
2004	45	6	30	20	-0.022	-0.022	-0.022	-0.022	-0.022	-0.022	-0.022	-0.022				
2004	45	6	40	20	-0.061	-0.061	-0.061	-0.061	-0.061	-0.061	-0.061	-0.061				
2004	45	6	50	20	-0.105	-0.105	-0.105	-0.105	-0.105	-0.105	-0.105	-0.105				
2004	45	7	0	20	-0.165	-0.165	-0.165	-0.165	-0.165	-0.165	-0.165	-0.165				
2004	45	7	10	20	-0.227	-0.227	-0.227	-0.227	-0.227	-0.227	-0.227	-0.227				
2004	45	7	20	20	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28	-0.28				
2004	45	7	30	20	-0.316	-0.316	-0.316	-0.316	-0.316	-0.316	-0.316	-0.316				
2004	45	7	40	20	-0.318	-0.318	-0.318	-0.318	-0.318	-0.318	-0.318	-0.318				
2004	45	7	50	20	-0.347	-0.347	-0.347	-0.347	-0.347	-0.347	-0.347	-0.347				
2004	45	8	0	20	-0.33	-0.33	-0.33	-0.33	-0.33	-0.33	-0.33	-0.33				
2004	45	8	10	20	-0.293	-0.293	-0.293	-0.293	-0.293	-0.293	-0.293	-0.293				
2004	45	8	20	20	-0.239	-0.239	-0.239	-0.239	-0.239	-0.239	-0.239	-0.239				
2004	45	8	30	20	-0.107	-0.107	-0.107	-0.107	-0.107	-0.107	-0.107	-0.107				
2004	45	8	40	20	-0.042	-0.042	-0.042	-0.042	-0.042	-0.042	-0.042	-0.042				
2004	45	8	50	20	0.068	0.068	0.068	0.068	0.068	0.068	0.068	0.068				
2004	45	9	0	20	0.188	0.188	0.188	0.188	0.188	0.188	0.188	0.188				
2004	45	9	10	20	0.309	0.309	0.309	0.309	0.309	0.309	0.309	0.309				
2004	45	9	20	20	0.452	0.452	0.452	0.452	0.452	0.452	0.452	0.452				
2004	45	9	30	20	0.574	0.574	0.574	0.574	0.574	0.574	0.574	0.574				
2004	45	9	40	20	0.787	0.787	0.787	0.787	0.787	0.787	0.787	0.787				
2004	45	9	50	20	0.941	0.941	0.941	0.941	0.941	0.941	0.941	0.941				
2004	45	10	0	20	1.075	1.075	1.075	1.075	1.075	1.075	1.075	1.075				
2004	45	10	10	20	1.149	1.149	1.149	1.149	1.149	1.149	1.149	1.149				
2004	45	10	20	20	1.768	1.768	1.768	1.768	1.768	1.768	1.768	1.768				
2004	45	10	30	20	1.948	1.948	1.948	1.948	1.948	1.948	1.948	1.948				
2004	45	10	40	20	1.935	1.935	1.935	1.935	1.935	1.935	1.935	1.935				
2004	45	10	50	20	2.164	2.164	2.164	2.164	2.164	2.164	2.164	2.164				
2004	45	11	0	20	2.117	2.117	2.117	2.117	2.117	2.117	2.117	2.117				
2004	45	11	10	20	2.26	2.26	2.26	2.26	2.26	2.26	2.26	2.26				
2004	45	11	20	20	2.448	2.448	2.448	2.448	2.448	2.448	2.448	2.448				
2004	45	11	30	20	2.527	2.527	2.527	2.527	2.527	2.527	2.527	2.527				
2004	45	11	40	20	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918				
2004	45	11	50	20	3.004	3.004	3.004	3.004	3.004	3.004	3.004	3.004				
2004	45	12	0	20	3.214	3.214	3.214	3.214	3.214	3.214	3.214	3.214				
2004	45	12	10	20	3.29	3.29	3.29	3.29	3.29	3.29	3.29	3.29				
2004	45	12	20	20	3.222	3.222	3.222	3.222	3.222	3.222	3.222	3.222				
2004	45	12	30	20	3.416	3.416	3.416	3.416	3.416	3.416	3.416	3.416				
2004	45	12	40	20	3.495	3.495	3.495	3.495	3.495	3.495	3.495	3.495				
2004	45	12	50	20	3.587	3.587	3.587	3.587	3.587	3.587	3.587	3.587				
2004	45	13	0	20	3.572	3.572	3.572	3.572	3.572	3.572	3.572	3.572				
2004	45	13	10	20	3.844	3.844	3.844	3.844	3.844	3.844	3.844	3.844				
2004	45	13	20	20	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769				
2004	45	13	30	20	3.871	3.871	3.871	3.871	3.871	3.871	3.871	3.871				
2004	45	13	40	20	3.632	3.632	3.632	3.632	3.632	3.632	3.632	3.632				
2004	45	13	50	20	3.65	3.65	3.65	3.65	3.65	3.65	3.65	3.65				
2004	45	14	0	20	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4				
2004	45	14	10	20	3.036	3.036	3.036	3.036	3.036	3.036	3.036	3.036				
2004	45	14	20	20	2.813	2.813	2.813	2.813	2.813	2.813	2.813	2.813				
2004	45	14	30	20	2.71	2.71	2.71	2.71	2.71	2.71	2.71	2.71				
2004	45	14	40	20	2.708	2.708	2.708	2.708	2.708	2.708	2.708	2.708				
2004	45	14	50	20	2.638	2.638	2.638	2.638	2.638	2.638	2.638	2.638				
2004	45	15	0	20	2.607	2.607	2.607	2.607	2.607	2.607	2.607	2.607				
2004	45	15	10	20	2.641	2.641	2.641	2.641	2.641	2.641	2.641	2.641				
2004	45	15	20	20	2.304	2.304	2.304	2.304	2.304	2.304	2.304	2.304				
2004	45	15	30	20	2.015	2.015	2.015	2.015	2.015	2.015	2.015	2.015				
2004	45	15	40	20	1.783	1.783	1.783	1.783	1.783	1.783	1.783	1.783				
2004	45	15	50	20	1.575	1.575	1.575	1.575	1.575	1.575	1.575	1.575				
2004	45	16	0	20	1.378	1.378	1.378	1.378	1.378	1.378	1.378	1.378				
2004	45	16	10	20	1.189	1.189	1.189	1.189	1.189	1.189	1.189	1.189				
2004	45	16	20	20	0.931	0.931	0.931	0.931	0.931	0.931	0.931	0.931				
2004	45	16	30	20	0.589	0.589	0.589	0.589	0.589	0.589	0.589	0.589				
2004	45	16	40	20	0.154	0.154	0.154	0.154	0.154	0.154	0.154	0.154				
2004	45	16	50	20	-0.223	-0.223	-0.223	-0.223	-0.223	-0.223	-0.223	-0.223				
2004	45	17	0	20	-0.435	-0.435	-0.435	-0.435	-0.435	-0.435	-0.435	-0.435				
2004	45	17	10	20	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71	-0.71				
2004	45	17	20	20	-0.616	-0.616	-0.616	-0.616	-0.616	-0.616	-0.616	-0.616				
2004	45	17	30	20	-0.385	-0.385	-0.385	-0.385	-0.385	-0.385	-0.385	-0.385				
2004	45	17	40	20	-0.665	-0.665	-0.665	-0.665	-0.665	-0.665	-0.665	-0.665				
2004	45	17	50	20	-1.121	-1.121	-1.121	-1.121	-1.121	-1.121	-1.121	-1.121				
2004	45	18	0	20	-1.438	-1.438	-1.438	-1.438	-1.438	-1.438	-1.438	-1.438				
2004	45	18	10	20	-1.673	-1.673	-1.673	-1.673	-1.673	-1.673	-1.673	-1.673				
2004	45	18	20	20	-1.768	-1.768	-1.768	-1.768	-1.768	-1.768	-1.768	-1.768				
2004	45	18	30	20	-1.819	-1.819	-1.819	-1.819	-1.819	-1.819	-1.819	-1.819				
2004	45	18	40	20	-1.915	-1.915	-1.915	-1.915	-1.915	-1.915	-1.915	-1.915				
2004	45	18	50	20	-2.091	-2.091	-2.091	-2.091	-2.091	-2.091	-2.091	-2.091				
2004	45	19	0	20	-2.211	-2.211	-2.211	-2.211	-2.211	-2.211	-2.211	-2.211				
2004	45	19	10	20	-2.279	-2.279	-2.279	-2.279	-2.279	-2.279	-2.279	-2.279				
2004	45	19	20	20	-2.206	-2.206	-2.206	-2.206	-2.206	-2.206	-2.206	-2.206				
2004	45	19	30	20	-2.216	-2.216	-2.216	-2.216	-2.216	-2.216	-2.216	-2.216				
2004	45	19	40	20	-2.368	-2.368	-2.368	-2.368	-2.368	-2.368	-2.368	-2.368				
2004	45	19	50	20	-2.544	-2.544	-2.544	-2.544	-2.544	-2.544	-2.544	-2.544				
2004	45	20	0	20	-2.677	-2.677	-2.677	-2.677	-2.677	-2.677	-2.677	-2.677				
2004	45	20	10	20	-2.824	-2.824	-2.824	-2.824	-2.824	-2.824	-2.824	-2.824				
2004	45	20	20	20	-2.955	-2.955	-2.955	-2.955	-2.955	-2.955	-2.955	-2.955				
2004	45	20	30	20	-3.075	-3.075	-3.075	-3.075	-3.075	-3.075	-3.075	-3.075				
2004	45	20	40	20	-3.158	-3.158	-3.158	-3.158	-3.158	-3.158	-3.158	-3.158				
2004	45	20	50	20	-3.205	-3.205	-3.205	-3.205	-3.205	-3.205	-3.205	-3.205				
2004	45	21	0	20	-3.308	-3.308	-3.308	-3.308	-3.308	-3.308	-3.308	-3.308				
2004	45	21	10	20	-3.393	-3.393	-3.393	-3.393	-3.393	-3.393	-3.393	-3.393				
2004	45	21	20	20	-3.441	-3.441	-3.441	-3.441	-3.441	-3.441	-3.441	-3.441				
2004	45	21	30	20	-3.487	-3.487	-3.487	-3.487	-3.487	-3.487	-3.487	-3.487				
2004	45	21	40	20	-3.543	-3.543	-3.543	-3.543	-3.543	-3.543	-3.543	-3.543				
2004	45	21	50	20	-3.589	-3.589	-3.589	-3.589	-3.589	-3.589	-3.589	-3.589				
2004	45	22	0	20	-3.646	-3.646	-3.646	-3.646	-3.646	-3.646	-3.646	-3.646				
2004	45	22	10	20	-3.701	-3.701	-3.701	-3.701	-3.701	-3.701	-3.701	-3.701				
2004	45	22	20	20	-3.741	-3.741	-3.741	-3.741	-3.741	-3.741	-3.741	-3.741				
2004	45	22	30	20	-3.764	-3.764	-3.764	-3.764	-3.764	-3.764	-3.764	-3.764				
2004	45	22	40	20	-3.819	-3.819	-3.819	-3.819	-3.819	-3.819	-3.819	-3.819				
2004	45	22	50	20	-3.867	-3.867	-3.867	-3.867	-3.867	-3.867	-3.867	-3.867				
2004	45	23	0	20	-3.895	-3.895	-3.895	-3.895	-3.895	-3.895	-3.895	-3.895				
2004	45	23	10	20	-3.932	-3.932	-3.932	-3.932	-3.932	-3.932	-3.932	-3.932				
2004	45	23	20	20	-3.952	-3.952	-3.952	-3.952	-3.952	-3.952	-3.952	-3.952				
2004	45	23	30	20	-3.968	-3.968	-3.968	-3.968	-3.968	-3.968	-3.968	-3.968				
2004	45	23	40	20	-3.983	-3.983	-3.983	-3.983	-3.983	-3.983	-3.983	-3.983				
2004	45	23	50	20	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999				
2004	46	0	0	20	-4.007	-4.007	-4.007	-4.007	-4.007	-4.007	-4.007	-4.007				
2004	46	0	10	20	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013				
2004	46	0	20	20	-4.018	-4.018	-4.018	-4.018	-4.018	-4.018	-4.018	-4.018				
2004	46	0	30	20	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013				
2004	46	0	40	20	-4.003	-4.003	-4.003	-4.003	-4.003	-4.003	-4.003	-4.003				
2004	46	0	50	20	-3.988	-3.988	-3.988	-3.988	-3.988	-3.988	-3.988	-3.988				
2004	46	1	0	20	-3.979	-3.979	-3.979	-3.979	-3.979	-3.979	-3.979	-3.979				
2004	46	1	10	20	-3.987	-3.987	-3.987	-3.987	-3.987	-3.987	-3.987	-3.987				
2004	46	1	20	20	-3.978	-3.978	-3.978	-3.978	-3.978	-3.978	-3.978	-3.978				
2004	46	1	30	20	-3.974	-3.974	-3.974	-3.974	-3.974	-3.974	-3.974	-3.974				
2004	46	1	40	20	-3.987	-3.987	-3.987	-3.987	-3.987	-3.987	-3.987	-3.987				
2004	46	1	50	20	-3.993	-3.993	-3.993	-3.993	-3.993	-3.993	-3.993	-3.993				
2004	46	2	0	20	-3.997	-3.997	-3.997	-3.997	-3.997	-3.997	-3.997	-3.997				
2004	46	2	10	20	-3.99	-3.99	-3.99	-3.99	-3.99	-3.99	-3.99	-3.99				
2004	46	2	20	20	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999	-3.999				
2004	46	2	30	20	-4.003	-4.003	-4.003	-4.003	-4.003	-4.003	-4.003	-4.003				
2004	46	2	40	20	-4.011	-4.011	-4.011	-4.011	-4.011	-4.011	-4.011	-4.011				
2004	46	2	50	20	-4.036	-4.036	-4.036	-4.036	-4.036	-4.036	-4.036	-4.036				
2004	46	3	0	20	-4.049	-4.049	-4.049	-4.049	-4.049	-4.049	-4.049	-4.049				
2004	46	3	10	20	-4.048	-4.048	-4.048	-4.048	-4.048	-4.048	-4.048	-4.048				
2004	46	3	20	20	-4.054	-4.054	-4.054	-4.054	-4.054	-4.054	-4.054	-4.054				
2004	46	3	30	20	-3.975	-3.975	-3.975	-3.975	-3.975	-3.975	-3.975	-3.975				
2004	46	3	40	20	-3.939	-3.939	-3.939	-3.939	-3.939	-3.939	-3.939	-3.939				
2004	46	3	50	20	-3.966	-3.966	-3.966	-3.966	-3.966	-3.966	-3.966	-3.966				
2004	46	4	0	20	-4.008	-4.008	-4.008	-4.008	-4.008	-4.008	-4.008	-4.008				
2004	46	4	10	20	-4.035	-4.035	-4.035	-4.035	-4.035	-4.035	-4.035	-4.035				
2004	46	4	20	20	-4.05	-4.05	-4.05	-4.05	-4.05	-4.05	-4.05	-4.05				
2004	46	4	30	20	-4.024	-4.024	-4.024	-4.024	-4.024	-4.024	-4.024	-4.024				
2004	46	4	40	20	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013	-4.013				
2004	46	4	50	20	-4.009	-4.009	-4.009	-4.009	-4.009	-4.009	-4.009	-4.009				
2004	46	5	0	20	-3.99	-3.99	-3.99	-3.99	-3.99	-3.99	-3.99	-3.99				
2004	46	5	10	20	-3.904	-3.904	-3.904	-3.904	-3.904	-3.904	-3.904	-3.904				
2004	46	5	20	20	-3.753	-3.753	-3.753	-3.753	-3.753	-3.753	-3.753	-3.753				
2004	46	5	30	20	-3.565	-3.565	-3.565	-3.565	-3.565	-3.565	-3.565	-3.565				
2004	46	5	40	20	-3.409	-3.409	-3.409	-3.409	-3.409	-3.409	-3.409	-3.409				
2004	46	5	50	20	-3.295	-3.295	-3.295	-3.295	-3.295	-3.295	-3.295	-3.295				
2004	46	6	0	20	-3.19	-3.19	-3.19	-3.19	-3.19	-3.19	-3.19	-3.19				
2004	46	6	10	20	-3.062	-3.062	-3.062	-3.062	-3.062	-3.062	-3.062	-3.062				
2004	46	6	20	20	-2.92	-2.92	-2.92	-2.92	-2.92	-2.92	-2.92	-2.92				
2004	46	6	30	20	-2.786	-2.786	-2.786	-2.786	-2.786	-2.786	-2.786	-2.786				
2004	46	6	40	20	-2.691	-2.691	-2.691	-2.691	-2.691	-2.691	-2.691	-2.691				
2004	46	6	50	20	-2.695	-2.695	-2.695	-2.695	-2.695	-2.695	-2.695	-2.695				
2004	46	7	0	20	-2.822	-2.822	-2.822	-2.822	-2.822	-2.822	-2.822	-2.822				
2004	46	7	10	20	-2.959	-2.959	-2.959	-2.959	-2.959	-2.959	-2.959	-2.959				
2004	46	7	20	20	-2.981	-2.981	-2.981	-2.981	-2.981	-2.981	-2.981	-2.981				
2004	46	7	30	20	-2.926	-2.926	-2.926	-2.926	-2.926	-2.926	-2.926	-2.926				
2004	46	7	40	20	-2.893	-2.893	-2.893	-2.893	-2.893	-2.893	-2.893	-2.893				
2004	46	7	50	20	-2.907	-2.907	-2.907	-2.907	-2.907	-2.907	-2.907	-2.907				
2004	46	8	0	20	-2.932	-2.932	-2.932	-2.932	-2.932	-2.932	-2.932	-2.932				
2004	46	8	10	20	-2.899	-2.899	-2.899	-2.899	-2.899	-2.899	-2.899	-2.899				
2004	46	8	20	20	-2.788	-2.788	-2.788	-2.788	-2.788	-2.788	-2.788	-2.788				
2004	46	8	30	20	-2.64	-2.64	-2.64	-2.64	-2.64	-2.64	-2.64	-2.64				
2004	46	8	40	20	-2.474	-2.474	-2.474	-2.474	-2.474	-2.474	-2.474	-2.474				
2004	46	8	50	20	-2.285	-2.285	-2.285	-2.285	-2.285	-2.285	-2.285	-2.285				
2004	46	9	0	20	-2.035	-2.035	-2.035	-2.035	-2.035	-2.035	-2.035	-2.035				
2004	46	9	10	20	-1.56	-1.56	-1.56	-1.56	-1.56	-1.56	-1.56	-1.56				
2004	46	9	20	20	-0.949	-0.949	-0.949	-0.949	-0.949	-0.949	-0.949	-0.949				
2004	46	9	30	20	-0.483	-0.483	-0.483	-0.483	-0.483	-0.483	-0.483	-0.483				
2004	46	9	40	20	-0.271	-0.271	-0.271	-0.271	-0.271	-0.271	-0.271	-0.271				
2004	46	9	50	20	-0.154	-0.154	-0.154	-0.154	-0.154	-0.154	-0.154	-0.154				
2004	46	10	0	20	-0.059	-0.059	-0.059	-0.059	-0.059	-0.059	-0.059	-0.059				
2004	46	10	10	20	0.004	0.004	0.004	0.004	0.004	0.004	0.004	0.004				
2004	46	10	20	20	0.245	0.245	0.245	0.245	0.245	0.245	0.245	0.245				
2004	46	10	30	20	0.614	0.614	0.614	0.614	0.614	0.614	0.614	0.614				
2004	46	10	40	20	0.92	0.92	0.92	0.92	0.92	0.92	0.92	0.92				
2004	46	10	50	20	1.232	1.232	1.232	1.232	1.232	1.232	1.232	1.232				
2004	46	11	0	20	1.475	1.475	1.475	1.475	1.475	1.475	1.475	1.475				
2004	46	11	10	20	1.681	1.681	1.681	1.681	1.681	1.681	1.681	1.681				
2004	46	11	20	20	1.938	1.938	1.938	1.938	1.938	1.938	1.938	1.938				
2004	46	11	30	20	2.295	2.295	2.295	2.295	2.295	2.295	2.295	2.295				
2004	46	11	40	20	2.61	2.61	2.61	2.61	2.61	2.61	2.61	2.61				
2004	46	11	50	20	2.755	2.755	2.755	2.755	2.755	2.755	2.755	2.755				
2004	46	12	0	20	2.822	2.822	2.822	2.822	2.822	2.822	2.822	2.822				
2004	46	12	10	20	2.897	2.897	2.897	2.897	2.897	2.897	2.897	2.897				
2004	46	12	20	20	3.046	3.046	3.046	3.046	3.046	3.046	3.046	3.046				
2004	46	12	30	20	3.295	3.295	3.295	3.295	3.295	3.295	3.295	3.295				
2004	46	12	40	20	3.55	3.55	3.55	3.55	3.55	3.55	3.55	3.55				
2004	46	12	50	20	3.716	3.716	3.716	3.716	3.716	3.716	3.716	3.716				
2004	46	13	0	20	3.851	3.851	3.851	3.851	3.851	3.851	3.851	3.851				
2004	46	13	10	20	4.009	4.009	4.009	4.009	4.009	4.009	4.009	4.009				
2004	46	13	20	20	4.009	4.009	4.009	4.009	4.009	4.009	4.009	4.009				
2004	46	13	30	20	3.511	3.511	3.511	3.511	3.511	3.511	3.511	3.511				
2004	46	13	40	20	2.925	2.925	2.925	2.925	2.925	2.925	2.925	2.925				
2004	46	13	50	20	2.838	2.838	2.838	2.838	2.838	2.838	2.838	2.838				
2004	46	14	0	20	3.865	3.865	3.865	3.865	3.865	3.865	3.865	3.865				
2004	46	14	10	20	5.163	5.163	5.163	5.163	5.163	5.163	5.163	5.163				
2004	46	14	20	20	5.829	5.829	5.829	5.829	5.829	5.829	5.829	5.829				
2004	46	14	30	20	6.166	6.166	6.166	6.166	6.166	6.166	6.166	6.166				
2004	46	14	40	20	6.229	6.229	6.229	6.229	6.229	6.229	6.229	6.229				
2004	46	14	50	20	6.345	6.345	6.345	6.345	6.345	6.345	6.345	6.345				
2004	46	15	0	20	6.473	6.473	6.473	6.473	6.473	6.473	6.473	6.473				
2004	46	15	10	20	6.402	6.402	6.402	6.402	6.402	6.402	6.402	6.402				
2004	46	15	20	20	6.259	6.259	6.259	6.259	6.259	6.259	6.259	6.259				
2004	46	15	30	20	5.578	5.578	5.578	5.578	5.578	5.578	5.578	5.578				
2004	46	15	40	20	4.533	4.533	4.533	4.533	4.533	4.533	4.533	4.533				
2004	46	15	50	20	3.73	3.73	3.73	3.73	3.73	3.73	3.73	3.73				
2004	46	16	0	20	2.859	2.859	2.859	2.859	2.859	2.859	2.859	2.859				
2004	46	16	10	20	2.238	2.238	2.238	2.238	2.238	2.238	2.238	2.238				
2004	46	16	20	20	1.804	1.804	1.804	1.804	1.804	1.804	1.804	1.804				
2004	46	16	30	20	1.578	1.578	1.578	1.578	1.578	1.578	1.578	1.578				
2004	46	16	40	20	1.022	1.022	1.022	1.022	1.022	1.022	1.022	1.022				
2004	46	16	50	20	0.589	0.589	0.589	0.589	0.589	0.589	0.589	0.589				
2004	46	17	0	20	0.292	0.292	0.292	0.292	0.292	0.292	0.292	0.292				
2004	46	17	10	20	0.113	0.113	0.113	0.113	0.113	0.113	0.113	0.113				
2004	46	17	20	20	0.009	0.009	0.009	0.009	0.009	0.009	0.009	0.009				
2004	46	17	30	20	-0.028	-0.028	-0.028	-0.028	-0.028	-0.028	-0.028	-0.028				
2004	46	17	40	20	-0.087	-0.087	-0.087	-0.087	-0.087	-0.087	-0.087	-0.087				
2004	46	17	50	20	-0.336	-0.336	-0.336	-0.336	-0.336	-0.336	-0.336	-0.336				
2004	46	18	0	20	-0.707	-0.707	-0.707	-0.707	-0.707	-0.707	-0.707	-0.707				
2004	46	18	10	20	-1.078	-1.078	-1.078	-1.078	-1.078	-1.078	-1.078	-1.078				
2004	46	18	20	20	-1.385	-1.385	-1.385	-1.385	-1.385	-1.385	-1.385	-1.385				
2004	46	18	30	20	-0.766	-0.766	-0.766	-0.766	-0.766	-0.766	-0.766	-0.766				
2004	46	18	40	20	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64	-0.64				
2004	46	18	50	20	-1.116	-1.116	-1.116	-1.116	-1.116	-1.116	-1.116	-1.116				
2004	46	19	0	20	-1.34	-1.34	-1.34	-1.34	-1.34	-1.34	-1.34	-1.34				
2004	46	19	10	20	-1.481	-1.481	-1.481	-1.481	-1.481	-1.481	-1.481	-1.481				
2004	46	19	20	20	-1.576	-1.576	-1.576	-1.576	-1.576	-1.576	-1.576	-1.576				
2004	46	19	30	20	-1.664	-1.664	-1.664	-1.664	-1.664	-1.664	-1.664	-1.664				
2004	46	19	40	20	-1.765	-1.765	-1.765	-1.765	-1.765	-1.765	-1.765	-1.765				
2004	46	19	50	20	-1.856	-1.856	-1.856	-1.856	-1.856	-1.856	-1.856	-1.856				
2004	46	20	0	20	-1.941	-1.941	-1.941	-1.941	-1.941	-1.941	-1.941	-1.941				
2004	46	20	10	20	-2.009	-2.009	-2.009	-2.009	-2.009	-2.009	-2.009	-2.009				
2004	46	20	20	20	-2.126	-2.126	-2.126	-2.126	-2.126	-2.126	-2.126	-2.126				
2004	46	20	30	20	-2.208	-2.208	-2.208	-2.208	-2.208	-2.208	-2.208	-2.208				
2004	46	20	40	20	-2.277	-2.277	-2.277	-2.277	-2.277	-2.277	-2.277	-2.277				
2004	46	20	50	20	-2.336	-2.336	-2.336	-2.336	-2.336	-2.336	-2.336	-2.336				
2004	46	21	0	20	-2.445	-2.445	-2.445	-2.445	-2.445	-2.445	-2.445	-2.445				
2004	46	21	10	20	-2.521	-2.521	-2.521	-2.521	-2.521	-2.521	-2.521	-2.521				
2004	46	21	20	20	-2.586	-2.586	-2.586	-2.586	-2.586	-2.586	-2.586	-2.586				
2004	46	21	30	20	-2.649	-2.649	-2.649	-2.649	-2.649	-2.649	-2.649	-2.649				
2004	46	21	40	20	-2.739	-2.739	-2.739	-2.739	-2.739	-2.739	-2.739	-2.739				
2004	46	21	50	20	-2.794	-2.794	-2.794	-2.794	-2.794	-2.794	-2.794	-2.794				
2004	46	22	0	20	-2.856	-2.856	-2.856	-2.856	-2.856	-2.856	-2.856	-2.856				
2004	46	22	10	20	-2.922	-2.922	-2.922	-2.922	-2.922	-2.922	-2.922	-2.922				
2004	46	22	20	20	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986				
2004	46	22	30	20	-3.034	-3.034	-3.034	-3.034	-3.034	-3.034	-3.034	-3.034				
2004	46	22	40	20	-3.08	-3.08	-3.08	-3.08	-3.08	-3.08	-3.08	-3.08				
